pygaze initiation report start
display resolution: 1920x1080
display size in cm: 34.5x19.7
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
TimeStamp	Event	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
151272.0940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151288.7600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151305.4260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151322.0920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151338.7580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151355.4250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151372.0910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151388.7570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151405.4230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151422.0900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151438.7560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151455.4220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151472.0880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151488.7540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151505.4210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151522.0870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151538.7530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151555.4190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151572.0860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151588.7520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151605.4180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151622.0840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151638.7500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151655.4170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151672.0830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151688.7490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151705.4150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151722.0820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151738.7480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151755.4140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151772.0800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151788.7460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151805.4130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151822.0790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151838.7450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151855.4110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151872.0780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151888.7440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151905.4100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151922.0760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151938.7420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151955.4090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151972.0750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
151988.7410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152005.4070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152022.0740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152038.7400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152055.4060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152072.0720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152088.7380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152105.4050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152122.0710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152138.7370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152155.4030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152172.0700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152188.7360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152205.4020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152222.0680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152238.7340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152255.4010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152272.0670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152288.7330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152305.3990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152322.0660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152338.7320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152355.3980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152372.0640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152388.7300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152405.3970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152422.0630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152438.7290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152455.3950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152472.0620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152488.7280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152505.3940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152522.0600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152538.7260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152555.3930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152572.0590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152588.7250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152605.3910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152622.0580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152638.7240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152655.3900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152672.0560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152688.7220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152705.3890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152722.0550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152738.7210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152755.3870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152772.0540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152788.7200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152805.3860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152822.0520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152838.7180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152855.3850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152872.0510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152888.7170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152905.3830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152922.0490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152938.7160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152955.3820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152972.0480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
152988.7140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153005.3810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153022.0470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153038.7130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153055.3790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153072.0450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153088.7120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153105.3780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153122.0440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153138.7100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153155.3770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153172.0430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153188.7090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153205.3750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153222.0410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153238.7080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153255.3740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153272.0400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153288.7060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153305.3730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153322.0390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153338.7050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153355.3710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153372.0370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153388.7040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153405.3700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153422.0360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153438.7020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153455.3690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153472.0350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153488.7010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153505.3670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153522.0330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153538.7000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153555.3660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153572.0320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153588.6980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153605.3650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153622.0310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153638.6970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153655.3630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153672.0290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153688.6960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153705.3620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153722.0280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153738.6940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153755.3610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153772.0270		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153788.6930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153805.3590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153822.0250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153838.6920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153855.3580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153872.0240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153888.6900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153905.3570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153922.0230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153938.6890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153955.3550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153972.0210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
153988.6880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154005.3540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154022.0200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154038.6860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154055.3530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154072.0190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154088.6850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154105.3510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154122.0170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154138.6840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154155.3500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154172.0160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154188.6820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154205.3490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154222.0150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154229.2510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154247.0230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154265.6070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154283.2150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154299.8810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154316.5470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154319.7170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154336.3830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154353.0500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154369.7160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154386.3820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154403.0480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154419.7140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154436.3810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154453.0470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154469.7130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154486.3790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154503.0460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154519.7120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154536.3780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154553.0440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154569.7100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154586.3770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154603.0430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154619.7090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154636.3750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154653.0410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154669.7070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154686.3730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154703.0390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154719.7050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154736.3720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154753.0380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154769.7040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154786.3700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154803.0370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154819.7030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154836.3690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154853.0350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154869.7010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154886.3680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154903.0340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154919.7000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154936.3660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154953.0330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154969.6990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
154986.3650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155003.0310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155019.6970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155036.3640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155053.0300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155069.6960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155086.3620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155103.0290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155119.6950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155136.3610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155153.0270		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155169.6930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155186.3600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155203.0260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155219.6920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155236.3580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155253.0250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155269.6910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155286.3570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155303.0230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155319.6890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155336.3560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155353.0220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155369.6880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155386.3540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155403.0210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155419.6870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155436.3530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155453.0190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155469.6850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155486.3510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155503.0180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155519.6840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155536.3500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155553.0160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155569.6820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155586.3490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155603.0150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155619.6810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155636.3470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155653.0130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155669.6790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155686.3450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155703.0120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155719.6780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155736.3440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155753.0100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155769.6760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155786.3430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155803.0090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155819.6750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155836.3410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155853.0080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155869.6740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155886.3400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155903.0060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155919.6720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155936.3390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155953.0050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155969.6710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
155986.3370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156003.0040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156019.6700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156036.3360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156053.0020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156069.6680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156086.3350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156103.0010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156119.6670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156136.3330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156153.0000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156169.6660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156186.3320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156202.9980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156219.6640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156236.3310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156252.9970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156269.6630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156286.3290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156302.9960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156319.6620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156336.3280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156352.9940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156369.6600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156386.3260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156402.9930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156419.6590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156436.3250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
156452.9910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
